SITE,DATE_DEPLOYED,DATE_RETRIEVED,Duration,line,Position,Brush,SampleID,ARTHROPODA,BIVALVIA,GASTROPODA,OPHIUROIDEA_ASTERPODEA,M_FRANCISCANUS,S_PURPURATUS,TOTAL_URCHINS
SBELL,7/13/93,7/20/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/13/93,7/20/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/13/93,7/20/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/13/93,7/20/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,1,top,2,-99999,0,0,0,0,0,1,1
SBELL,7/20/93,7/27/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/20/93,7/27/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,1,bot,1,-99999,0,0,0,0,0,1,1
SBELL,7/27/93,8/3/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,7/27/93,8/3/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,1,top,2,-99999,0,0,0,0,0,1,1
SBELL,8/3/93,8/10/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,2,bot,1,-99999,0,0,0,0,0,1,1
SBELL,8/3/93,8/10/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/3/93,8/10/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/10/93,8/17/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/17/93,8/24/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/24/93,8/31/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,8/31/93,9/7/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/7/93,9/14/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,1,top,2,-99999,0,0,0,0,0,0,1
SBELL,9/14/93,9/21/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/14/93,9/21/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/21/93,9/28/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,9/28/93,10/5/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/5/93,10/12/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,1,bot,1,-99999,0,0,0,0,0,1,1
SBELL,10/12/93,10/19/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/12/93,10/19/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/19/93,10/26/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,10/26/93,11/2/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/2/93,11/9/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/9/93,11/16/93,7,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,11/16/93,11/23/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/16/93,11/23/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/23/93,11/30/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,11/30/93,12/7/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/7/93,12/14/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/14/93,12/21/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/21/93,12/28/93,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,12/28/93,1/4/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/4/94,1/11/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/11/94,1/18/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/18/94,1/25/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,1/25/94,2/1/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/1/94,2/8/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/8/94,2/15/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,1,bot,1,-99999,0,0,0,0,0,1,1
SBELL,2/15/94,2/22/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/15/94,2/22/94,7,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,2/22/94,3/1/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,1,bot,1,-99999,0,0,0,0,1,0,1
SBELL,2/22/94,3/1/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,2/22/94,3/1/94,7,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,3/1/94,3/8/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/1/94,3/8/94,7,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,3/8/94,3/15/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/8/94,3/15/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,1,bot,1,-99999,0,0,0,0,0,1,1
SBELL,3/16/94,3/23/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/16/94,3/23/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/23/94,3/29/94,6,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,3/23/94,3/29/94,6,2,top,2,-99999,0,0,0,0,0,1,1
SBELL,3/29/94,4/5/94,7,1,bot,1,-99999,0,0,0,0,0,2,2
SBELL,3/29/94,4/5/94,7,1,bot,1,-99999,0,0,0,0,0,2,2
SBELL,3/29/94,4/5/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/29/94,4/5/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/29/94,4/5/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/29/94,4/5/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,3/29/94,4/5/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,3/29/94,4/5/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/5/94,4/12/94,7,2,top,2,-99999,0,0,0,0,0,2,2
SBELL,4/12/94,4/19/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,1,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,1,top,2,-99999,0,0,0,0,0,0,1
SBELL,4/12/94,4/19/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,2,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/12/94,4/19/94,7,2,top,2,-99999,0,0,0,0,0,0,0
SBELL,4/19/94,4/26/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
SBELL,4/19/94,4/26/94,7,1,bot,1,-99999,0,0,0,0,0,0,0
