"","biweek","biweek_year","species","SITE","MEI_runlag2","chla_rollmean_30","SST_rollmean_30","BK_stand_30","kelp_biomass","adults"
"3018",26,234,"MF","SIO",-0.329,-1.02283315193596,1.12132049210902,-0.565131294506103,-3.00093195782461,1.07074472418549
"3019",1,235,"MF","SIO",-0.329,-0.99021012508375,0.697075732891768,-0.657558692722573,-3.60585577877354,1.07074472418549
"3020",2,236,"MF","SIO",-0.69425,-0.78982740038115,0.193173842489644,-0.713414098839001,-3.61155270584728,0.992212111263356
"3021",3,237,"MF","SIO",-0.69425,-0.50120474132809,-0.185011398583456,-0.739346965964486,-3.46092948089312,0.992212111263356
"3022",4,238,"MF","SIO",-0.8415,-0.657834875379096,-0.351131107048803,-1.45748790174713,-3.37499375342893,0.992212111263356
"3023",5,239,"MF","SIO",-0.8415,-1.02568171405291,-0.35020941043201,-1.30056080837241,-3.31456265445134,0.992212111263356
"3024",6,240,"MF","SIO",-0.95125,-1.0429914758432,-0.390145306933347,-0.742671692519036,-3.24345109879537,0.992212111263356
"3025",7,241,"MF","SIO",-0.95125,-0.64858208844598,-0.461582957343676,-0.344369451284029,-3.16075638125263,0.992212111263356
"3026",8,242,"MF","SIO",-1.039,-0.431676642079207,-0.48305970875479,0.151679750654728,-3.04693072003627,0.992212111263356
"3027",9,243,"MF","SIO",-1.039,-0.674284284784856,-0.480269382067868,0.109788196067406,-2.83800157147789,0.992212111263356
"3028",10,244,"MF","SIO",-1.0145,-0.610844248685024,-0.432821032366378,0.552641773133379,-2.61967655479344,0.992212111263356
"3029",11,245,"MF","SIO",-1.0145,-0.143971108781964,-0.492289283106051,0.505573144339685,-2.38349174098896,0.992212111263356
"3030",12,246,"MF","SIO",-1.0145,-0.377692596261734,-0.414172503234545,1.80577870763664,-2.11143060856362,0.992212111263356
"3031",13,247,"MF","SIO",-1.01325,-0.93140996280279,-0.0930313172155446,2.52287472935928,-1.77600527037176,0.992212111263356
"3032",14,248,"MF","SIO",-1.01325,-1.01089792847033,0.127746158251758,2.18707734734981,-1.42373704313046,0.992212111263356
"3033",15,249,"MF","SIO",-0.90375,-0.887661052675376,0.314736564390419,2.17909800361889,-1.09581771506479,0.992212111263356
"3034",16,250,"MF","SIO",-0.90375,-1.0048001813989,0.625044670641984,2.01286167589143,-0.813049808992059,0.992212111263356
"3035",17,251,"MF","SIO",-0.69625,-1.29308758700519,0.86104903389775,1.59660591126185,-0.584549903122081,0.992212111263356
"3036",18,252,"MF","SIO",-0.69625,-1.22702959423033,1.1868365648781,1.21891697466506,-0.424025123874236,0.992212111263356
"3037",19,253,"MF","SIO",-0.57275,-1.17557795886044,1.52667676453899,1.20362323251413,-0.33007373199223,0.992212111263356
"3038",20,254,"MF","SIO",-0.57275,-1.10301388648742,1.39382646862441,1.5055084036672,-0.303065032536901,0.992212111263356
"3039",21,255,"MF","SIO",-0.52825,-1.02445669423808,1.43090891925502,0.970227428384765,-0.335852704011422,0.992212111263356
"3040",22,256,"MF","SIO",-0.52825,-0.935135348494055,1.42045462442835,0.457554593673263,-0.423978068049908,0.992212111263356
"3041",23,257,"MF","SIO",-0.52825,-1.07381491770921,1.20112913943759,-0.120947826818316,-0.557614200915211,0.992212111263356
"3042",24,258,"MF","SIO",-0.61225,-1.16666574381093,1.15793576204311,-0.427487615147762,-0.695150551490273,0.992212111263356
"3043",25,259,"MF","SIO",-0.61225,-1.10157671512666,1.18784665002604,-0.611086403771207,-0.788511370176085,0.992212111263356
"3044",26,260,"MF","SIO",-0.77325,-1.08721204434641,1.04244613392729,-1.11496718381623,-0.878950289019678,0.992212111263356
"3045",1,261,"MF","SIO",-0.77325,-0.727634293053747,0.646344640174321,-1.03790741056301,-0.862429005167972,0.992212111263356
"3046",2,262,"MF","SIO",-0.91175,-0.423699834814082,0.0652097829661206,-0.617661974067982,-0.704842544993232,0.981765542931262
"3047",3,263,"MF","SIO",-0.91175,-0.554945808189962,-0.197927747360818,-1.05120631678121,-0.508574861384557,0.981765542931262
"3048",4,264,"MF","SIO",-1.016,-0.730258250731794,-0.145365898491732,-1.12169051973766,-0.28725878465845,0.981765542931262
"3049",5,265,"MF","SIO",-1.016,-0.840619428873319,-0.125719920089726,-1.14562855093041,-0.0424342301060372,0.981765542931262
"3050",6,266,"MF","SIO",-1.06225,-0.772756783318417,-0.235439477075123,-1.23140649603778,0.186874721783254,0.981765542931262
"3051",7,267,"MF","SIO",-1.06225,-0.696657702766255,-0.255893533950786,-1.11238128538492,0.35650243986772,0.981765542931262
"3052",8,268,"MF","SIO",-1.12625,-0.478817971540664,-0.268822514993621,-0.982716949757495,0.481612509056926,0.981765542931262
"3053",9,269,"MF","SIO",-1.12625,-0.40723745832261,-0.272698672257271,-0.732032567544477,0.601883288122019,0.981765542931262
"3054",10,270,"MF","SIO",-1.12625,-0.667908571815207,-0.189733503422817,-0.0710769285000762,0.7331115487116,0.981765542931262
"3055",11,271,"MF","SIO",-1.14675,-0.379801460992646,0.00456733118013838,0.396379625069549,0.838839248692997,0.981765542931262
"3056",12,272,"MF","SIO",-1.14675,-0.259750241289124,0.209562332773843,0.736166678944501,0.910394313201531,0.981765542931262
"3057",13,273,"MF","SIO",-0.9635,-0.475859616928487,0.504075362988864,1.51149291146538,0.974870157596283,0.981765542931262
"3058",14,274,"MF","SIO",-0.9635,-0.175816417962501,0.523632976941786,1.43635409133258,1.03093542552854,0.981765542931262
"3059",15,275,"MF","SIO",-0.61875,-0.258392763424718,0.503747111926503,1.02475294387937,1.06824770741228,0.981765542931262
"3060",16,276,"MF","SIO",-0.61875,-1.06583683428144,1.02278752687211,0.929000819108347,1.07473556956313,0.981765542931262
"3061",17,277,"MF","SIO",-0.31125,-1.22133241694454,1.70976575731175,1.02076327201391,1.05676208955628,0.981765542931262
"3062",18,278,"MF","SIO",-0.31125,-1.17637896022403,1.7741328971778,1.3778389039725,1.02532279584822,0.981765542931262
"3063",19,279,"MF","SIO",-0.0722500000000002,-1.18327552186075,1.48616009328007,1.05866515473577,0.960980050198385,0.981765542931262
"3064",20,280,"MF","SIO",-0.0722500000000002,-1.35844327882295,1.64677487092231,0.722202827415394,0.857408033299558,0.981765542931262
"3065",21,281,"MF","SIO",-0.00225000000000018,-1.4401234081589,2.05830526877082,0.589213765233415,0.737370216253683,0.981765542931262
"3066",22,282,"MF","SIO",-0.00225000000000018,-1.3841643251628,2.01268772458928,0.192906359931138,0.569398504245102,0.981765542931262
"3067",23,283,"MF","SIO",-0.00225000000000018,-1.38401421430511,1.76831234755781,-0.153530147052898,0.344255888537654,0.981765542931262
"3068",24,284,"MF","SIO",-0.119,-1.42765939331853,1.62452794505859,-0.119617936196495,0.03833080964325,0.981765542931262
"3069",25,285,"MF","SIO",-0.119,-1.44027694088733,1.45013822555263,-0.261251287420296,-0.337569896340864,0.981765542931262
"3070",26,286,"MF","SIO",-0.21575,-1.40900322719554,1.09188937133215,-0.402884638644096,-0.610124687449619,0.981765542931262
"3071",1,287,"MF","SIO",-0.21575,-1.24799978084676,0.475490215073909,-0.531884028960609,-0.808167451908739,0.981765542931262
"3072",2,288,"MF","SIO",-0.35175,-1.0845223042534,0.051889401574516,-1.04721664491575,-1.15978850934137,1.02727637869945
"3073",3,289,"MF","SIO",-0.35175,-1.02171111228734,-0.0380705227426007,-1.47943109700716,-1.20648188793089,1.02727637869945
"3074",4,290,"MF","SIO",-0.457,-1.1339605092292,-0.13311872384004,-1.7181464636238,-1.12152526663036,1.02727637869945
"3075",5,291,"MF","SIO",-0.457,-1.17727491072187,-0.203192781937813,-1.35309148793429,-1.00676112331497,1.02727637869945
"3076",6,292,"MF","SIO",-0.5285,-0.962199263165877,-0.367974132518911,-0.972077824782938,-0.94127014223929,1.02727637869945
"3077",7,293,"MF","SIO",-0.5285,-0.754931313684803,-0.475850292658423,-0.865686575037359,-1.09780361558781,1.02727637869945
"3078",8,294,"MF","SIO",-0.602,-0.824085962927013,-0.514548841235241,-0.878985481255557,-1.1201021987017,1.02727637869945
"3079",9,295,"MF","SIO",-0.602,-1.08100578227387,-0.538184628758933,-0.823130075139128,-1.17197175350581,1.02727637869945
"3080",10,296,"MF","SIO",-0.602,-1.07117613916553,-0.38557470017611,-0.232658639051172,-1.18623641085239,1.02727637869945
"3081",11,297,"MF","SIO",-0.56675,-0.629465629219087,-0.249757308941,1.08792274841581,-1.20699892223181,1.02727637869945
"3082",12,298,"MF","SIO",-0.56675,0.264630737184783,-0.248545221935166,1.37983373990523,-1.23293069160752,1.02727637869945
"3083",13,299,"MF","SIO",-0.443,-0.0321840787137905,-0.0938646325257834,0.46952360926964,-0.987541984062414,1.02727637869945
"3084",14,300,"MF","SIO",-0.443,-1.13305257395604,0.301491921202923,0.339194328331308,-0.683783055988432,1.02727637869945
"3085",15,301,"MF","SIO",-0.247,-1.41016390925286,0.49624727052202,0.732841952389945,-0.425215638903262,1.02727637869945
"3086",16,302,"MF","SIO",-0.247,-1.32725883318341,0.79285621886995,0.961583139342944,-0.23307737319441,1.02727637869945
"3087",17,303,"MF","SIO",-0.0640000000000002,-1.01853558997959,1.3756198520458,0.830588913093695,-0.12710025781127,1.02727637869945
"3088",18,304,"MF","SIO",-0.0640000000000002,-0.474803201228166,1.64076492281143,1.19098927160685,-0.0234869874062068,1.02727637869945
"3089",19,305,"MF","SIO",0.15075,-0.457928852040674,1.55360795263028,1.27277754484876,0.013880745853309,1.02727637869945
"3090",20,306,"MF","SIO",0.15075,-0.980569964482591,1.56435263664192,1.10986594367584,-0.0259297557404063,1.02727637869945
"3091",21,307,"MF","SIO",0.15075,-1.28899970815164,1.52742172503298,0.954933686233832,-0.106622315520949,1.02727637869945
"3092",22,308,"MF","SIO",0.252,-1.41494435746598,1.34314591098943,0.591208601166145,-0.203709616379336,1.02727637869945
"3093",23,309,"MF","SIO",0.252,-1.36608590469023,1.20754314906128,0.164313711562014,-0.304720227328439,1.02727637869945
"3094",24,310,"MF","SIO",0.14325,-1.26690776617539,1.20995468719514,-0.344369451284029,-0.476041316915821,1.02727637869945
"3095",25,311,"MF","SIO",0.14325,-1.22486282013649,1.11007075107417,-0.57776525541339,-0.676338717164741,1.02727637869945
"3096",26,312,"MF","SIO",0.0617499999999998,-1.163101284982,0.82168130276649,-0.841748543844604,-0.848569284683294,1.02727637869945
"3097",1,313,"MF","SIO",0.0617499999999998,-1.07958157450321,0.647392612485928,-0.984046840379315,-0.912196809930744,1.02727637869945
"3098",2,314,"MF","SIO",-0.0475000000000002,-1.03549819747215,0.443597060816148,-0.886299879675566,-0.914450275602102,0.865384299363175
"3099",3,315,"MF","SIO",-0.0475000000000002,-0.89019986231755,0.0404123953548901,-0.233323584362081,-0.918043292444479,0.865384299363175
"3100",4,316,"MF","SIO",-0.12675,-0.85582450927024,-0.212258223533239,-0.823130075139128,-0.852235242223222,0.865384299363175
"3101",5,317,"MF","SIO",-0.12675,-1.05936880568508,-0.178180768631954,-1.36639039415248,-0.640634168122821,0.865384299363175
"3102",6,318,"MF","SIO",-0.0857500000000002,-1.01115980479465,-0.277029365910891,-0.851722723508252,-0.454562309192342,0.865384299363175
"3103",7,319,"MF","SIO",-0.0857500000000002,-0.922147496114402,-0.462858176778449,-1.0033302543957,-0.324198325572815,0.865384299363175
"3104",8,320,"MF","SIO",-0.0857500000000002,-1.07709098589411,-0.413225548107303,-1.26066408971782,-0.209115350962114,0.865384299363175
"3105",9,321,"MF","SIO",-0.0647500000000002,-0.909076959698682,-0.267635667232568,-0.174808397002014,-0.101838625990317,0.865384299363175
"3106",10,322,"MF","SIO",-0.0647500000000002,0.0877285818016885,-0.356673904565763,0.297302773743987,0.0280651817370164,0.865384299363175
"3107",11,323,"MF","SIO",-0.0605000000000002,-0.0804917952417825,-0.434500289231831,0.317916078382192,0.141196059875588,0.865384299363175
"3108",12,324,"MF","SIO",-0.0605000000000002,-0.867312881944367,-0.218167160480284,0.720207991482664,0.220486015070639,0.865384299363175
"3109",13,325,"MF","SIO",0.0347499999999998,-0.520265435212357,-0.096099422495841,1.8014090670221,0.278903753142734,0.865384299363175
"3110",14,326,"MF","SIO",0.0347499999999998,-0.463903521920069,0.0330767168088809,1.91710955112041,0.298254350094949,0.865384299363175
"3111",15,327,"MF","SIO",0.25325,-0.802157279779007,0.276404119120547,1.58197711442184,0.28413676882355,0.865384299363175
"3112",16,328,"MF","SIO",0.25325,-1.05468798535433,0.475010412948816,1.50351356773447,0.249956366525925,0.865384299363175
"3113",17,329,"MF","SIO",0.53225,-1.06546291570682,0.818651075017021,1.88386228557491,0.199167770134045,0.865384299363175
"3114",18,330,"MF","SIO",0.53225,-1.0686966340256,1.20009381624896,1.55005973949817,0.145122395467633,0.865384299363175
"3115",19,331,"MF","SIO",0.7415,-1.11414918389375,1.46656459457172,1.19165421691775,0.0981566808466655,0.865384299363175
"3116",20,332,"MF","SIO",0.7415,-1.01636086039994,1.55681492493129,1.08659285779398,0.0632035115032035,0.865384299363175
"3117",21,333,"MF","SIO",0.7415,-0.94298638291116,1.54992115893851,0.905062787915592,0.0703286900961327,0.865384299363175
"3118",22,334,"MF","SIO",0.89425,-0.949103270518425,1.54801464892939,0.456224703051436,0.0755522620836114,0.865384299363175
"3119",23,335,"MF","SIO",0.89425,-0.972574726229866,1.49718255227271,-0.0976747409364698,0.0692514368256769,0.865384299363175
"3120",24,336,"MF","SIO",0.90175,-1.11111570466135,1.43960819733825,-0.168158943892917,0.041715053545637,0.865384299363175
"3121",25,337,"MF","SIO",0.90175,-1.22778671026838,1.27954894316778,-0.0524584597946008,0.00152297696384468,0.865384299363175
"3122",26,338,"MF","SIO",0.9205,-1.15810299233856,0.873523460489008,-0.305137677940347,-0.0430291795213184,0.865384299363175
"3123",1,339,"MF","SIO",0.9205,-0.989239590057101,0.523809739554894,-1.04322697305029,-0.107307680677934,0.865384299363175
"3124",2,340,"MF","SIO",1.01675,-1.01670130021776,0.449569126579834,-1.35309148793429,-0.151338499926497,0.807112714533574
"3125",3,341,"MF","SIO",1.01675,-1.04763429741252,0.366427213193878,-1.26930837875965,-0.141200626932534,0.807112714533574
"3126",4,342,"MF","SIO",1.0495,-0.944967963283976,0.101837682757489,-1.25733936316327,-0.129330095193772,0.807112714533574
"3127",5,343,"MF","SIO",1.0495,-1.00991182213099,-0.114129278869533,-1.74075460419474,-0.144778034327326,0.807112714533574
"3128",6,344,"MF","SIO",1.12275,-1.13108439092868,-0.0221491999098209,-1.76269779945476,-0.162656650121495,0.807112714533574
"3129",7,345,"MF","SIO",1.12275,-1.17262801262733,0.0571417942531656,-1.70085788554014,-0.171523143161844,0.807112714533574
"3130",8,346,"MF","SIO",1.12275,-1.11059856546928,0.0180139641844518,-0.970082988850208,-0.169133322341392,0.807112714533574
"3131",9,347,"MF","SIO",1.1015,-0.840416838224142,0.0176983225095977,-0.399559912089548,-0.137412581316149,0.807112714533574
"3132",10,348,"MF","SIO",1.1015,-0.0186533256062513,-0.0726277629115469,0.277354414416691,-0.0734959317076021,0.807112714533574
"3133",11,349,"MF","SIO",1.0345,0.496695174723668,-0.124621454839327,0.641079499484384,0.043971466928822,0.807112714533574
"3134",12,350,"MF","SIO",1.0345,0.403282151780146,-0.0606962383634817,0.337864437709488,0.214364903765002,0.807112714533574
"3135",13,351,"MF","SIO",0.85075,0.359087560229492,-0.0963014363947633,1.02807767043392,0.447897441928372,0.807112714533574
"3136",14,352,"MF","SIO",0.85075,-0.0413869626484888,-0.0113161466326911,1.83798105912213,0.674778889438737,0.807112714533574
"3137",15,353,"MF","SIO",0.60075,-0.76200555637096,0.297426357019657,2.18042789424072,0.824453472706657,0.807112714533574
"3138",16,354,"MF","SIO",0.60075,-0.991347082871457,0.431034230040369,2.71969854138861,0.92449749921929,0.807112714533574
"3139",17,355,"MF","SIO",0.39975,-0.747637208677571,0.6027977267167,2.62727114317214,0.998228043940778,0.807112714533574
"3140",18,356,"MF","SIO",0.39975,-0.366336843946654,0.954872504886911,2.07004697262967,1.05745440835222,0.807112714533574
"3141",19,357,"MF","SIO",0.39975,-0.285742099084961,1.42838371601795,1.66974989546195,1.0490438350463,0.807112714533574
"3142",20,358,"MF","SIO",0.236,-0.110514043687273,1.85131534575884,1.72826508282201,0.995549430405359,0.807112714533574
"3143",21,359,"MF","SIO",0.236,0.952006850007544,2.05003526615894,1.88186744964218,0.936354378073657,0.807112714533574
"3144",22,360,"MF","SIO",0.213,1.84287338052569,2.12464204746263,1.47492091936535,0.873143939055479,0.807112714533574
"3145",23,361,"MF","SIO",0.213,1.58486174951774,2.0223591874117,1.00546952986299,0.795641694000119,0.807112714533574
"3146",24,362,"MF","SIO",0.2825,0.952779435286151,1.56800153474134,0.173622945914753,0.696356402215392,0.807112714533574
"3147",25,363,"MF","SIO",0.2825,0.234382354738687,1.29452332773079,-0.513930505566043,0.558985826397951,0.807112714533574
"3148",26,364,"MF","SIO",0.38325,-0.528702142975946,1.26837497886838,-1.23207144134869,0.386986959405472,0.807112714533574
"3149",1,365,"MF","SIO",0.38325,-0.982081086679503,0.956690623956677,-1.30122575368332,0.176699507244968,0.807112714533574
"3150",2,366,"MF","SIO",0.48475,-0.919684097875818,0.514605417693547,-1.4481786673944,-0.0725195923964797,1.03916297302053
"3151",3,367,"MF","SIO",0.48475,-0.825446551923109,0.259422242283096,-1.51068352661992,-0.379119185708026,1.03916297302053
"3152",4,368,"MF","SIO",0.493,-0.685204972054758,-0.0452420685328515,-1.731445369842,-0.712296875961521,1.03916297302053
"3153",5,369,"MF","SIO",0.493,-0.615314821608648,-0.186943179144131,-1.74008965888383,-1.09881152696964,1.03916297302053
"3154",6,370,"MF","SIO",0.493,-0.780414142302372,-0.125593666068818,-1.35508632386702,-1.34038527900057,1.03916297302053
"3155",7,371,"MF","SIO",0.453,-0.62471854870973,-0.225831131028267,-0.994021020042963,-1.42671421056281,1.03916297302053
"3156",8,372,"MF","SIO",0.453,-0.346894396337419,-0.397455740214079,-1.00399519970661,-1.39012712159432,1.03916297302053
"3157",9,373,"MF","SIO",0.40925,-0.626126988864097,-0.426255531885232,-1.00599003563934,-1.02727856692803,1.03916297302053
"3158",10,374,"MF","SIO",0.40925,-0.872277224931076,-0.254517273249582,-0.326415927889462,-0.54634030701108,1.03916297302053
"3159",11,375,"MF","SIO",0.2545,-0.911872434061368,0.0662198753387383,0.0273349775145823,0.0523225216299105,1.03916297302053
"3160",12,376,"MF","SIO",0.2545,-0.610763650462404,0.36506361245255,0.23546285982937,0.533453130283249,1.03916297302053
"3161",13,377,"MF","SIO",0.2575,-0.165023991687938,0.448016138184559,-0.249282271823918,0.933287215544713,1.03916297302053
"3162",14,378,"MF","SIO",0.2575,-0.306921756574123,0.720206497107157,1.09124747497037,1.27094904156594,1.03916297302053
"3163",15,379,"MF","SIO",0.3145,-0.757244810360087,0.859458169175785,1.63184801274008,1.54176152291225,1.03916297302053
"3164",16,380,"MF","SIO",0.3145,-0.80203958843462,0.729145671436505,0.859181561462812,1.74374210046138,1.03916297302053
"3165",17,381,"MF","SIO",0.3065,-0.817701463755657,0.865543872348238,0.70890392119719,1.87549461633798,1.03916297302053
"3166",18,382,"MF","SIO",0.3065,-0.906493905286775,1.3188535454824,0.174952836536572,1.95420800111307,1.03916297302053
"3167",19,383,"MF","SIO",0.3065,-1.00539112324117,1.72521992955062,0.0665667508582648,1.99364592244166,1.03916297302053
"3168",20,384,"MF","SIO",0.45875,-1.18590783042376,2.00105921065473,0.18293218026749,1.9913889641041,1.03916297302053
"3169",21,385,"MF","SIO",0.45875,-1.35266653421704,2.01598308301324,-0.168158943892917,1.94789622140851,1.03916297302053
"3170",22,386,"MF","SIO",0.525,-1.4090297152209,2.16873188824964,-0.822465129828219,1.87158548397605,1.03916297302053
"3171",23,387,"MF","SIO",0.525,-1.43068963747742,2.2969737251624,-0.858372176617352,1.77317152403236,1.03916297302053
"3172",24,388,"MF","SIO",0.53275,-1.44877205764257,1.97890063479083,-0.458740044760524,1.66812238455658,1.03916297302053
"3173",25,389,"MF","SIO",0.53275,-1.38323700323368,1.53841890263717,-0.507945997767855,1.52914674164484,1.03916297302053
"3174",26,390,"MF","SIO",0.582,-1.2925145005502,1.23439852911039,-0.835764036046415,1.3366699003323,1.03916297302053
"3175",1,391,"MF","SIO",0.582,-1.25200004278672,0.921186453946693,-0.855712395373711,1.13004695422482,1.03916297302053
"3176",2,392,"MF","SIO",0.643,-1.19810122183136,0.560601784143092,-0.85770723130644,0.931808264607603,0.986538908933511
"3177",3,393,"MF","SIO",0.643,-1.136795026917,0.246493266056659,-1.11637095725038,0.737024655077255,0.986538908933511
"3178",4,394,"MF","SIO",0.643,-1.07054921752136,0.0990852336013554,-1.66495083875101,0.514037881604353,0.986538908933511
"3179",5,395,"MF","SIO",0.65425,-0.355569000569767,0.0325338195820857,-1.62904379196188,0.297042911466904,0.986538908933511
"3180",6,396,"MF","SIO",0.65425,0.0490838335351822,-0.0258612292340719,-1.35575126917793,0.216924611422724,0.986538908933511
"3181",7,397,"MF","SIO",0.58775,-0.337612292471341,-0.0264167707673732,-1.07780412921761,0.208459559836955,0.986538908933511
"3182",8,398,"MF","SIO",0.58775,-0.553283153165179,-0.0643704021979766,-1.30189069899423,0.216757621150585,0.986538908933511
"3183",9,399,"MF","SIO",0.65925,-0.560696978612651,0.0463971246907896,-1.34378225358155,0.214687168842759,0.986538908933511
"3184",10,400,"MF","SIO",0.65925,-0.425901917599429,0.215673325763485,-0.535208755515159,0.339051975541166,0.986538908933511
"3185",11,401,"MF","SIO",0.7215,0.904831086704007,0.189865851800172,0.18093734433476,0.478463276414297,0.986538908933511
"3186",12,402,"MF","SIO",0.7215,1.22986531018671,0.0451976422560253,0.995495350199347,0.680121870355385,0.986538908933511
"3187",13,403,"MF","SIO",0.70975,-0.000511106168535112,0.172378891449174,0.930995655041077,0.916937514964145,0.986538908933511
"3188",14,404,"MF","SIO",0.70975,-0.261080453996462,0.593277760772298,0.464868992093278,1.1923144912392,0.986538908933511
"3189",15,405,"MF","SIO",0.85175,-0.0757302861698744,1.02762326912027,0.680976218138976,1.42865693569706,0.986538908933511
"3190",16,406,"MF","SIO",0.85175,-0.199581642993396,1.26254179096238,0.738161514877231,1.62061142378747,0.986538908933511
"3191",17,407,"MF","SIO",0.85175,0.196878952770141,1.28730125287861,0.863836178639194,1.76353870048378,0.986538908933511
"3192",18,408,"MF","SIO",0.80225,0.22528347762861,1.33105021395009,0.672331929097154,1.85061097011242,0.986538908933511
"3193",19,409,"MF","SIO",0.80225,0.0150581605564337,1.60220524968406,0.122422156974693,1.90540215034717,0.986538908933511
"3194",20,410,"MF","SIO",0.66525,0.590752110401739,1.82214938214672,-0.329740654444013,1.89575338266939,0.986538908933511
"3195",21,411,"MF","SIO",0.66525,0.878065264542723,1.87613797983945,-0.318436584158544,1.81688602562488,0.986538908933511
"3196",22,412,"MF","SIO",0.5965,0.482417416365857,1.93659107287002,0.172958000603842,1.68109076353408,0.986538908933511
"3197",23,413,"MF","SIO",0.5965,0.244633276323174,1.75949941159599,0.50277087481514,1.49329986992073,0.986538908933511
"3198",24,414,"MF","SIO",0.4555,0.180919098047285,1.4330931801631,0.452235031185977,1.26984752633549,0.986538908933511
"3199",25,415,"MF","SIO",0.4555,-0.165281407220428,1.30709876668998,0.151679750654728,1.01261323275395,0.986538908933511
"3200",26,416,"MF","SIO",0.2645,-0.549393794138498,1.11172474100044,-0.0338399910891232,0.697228390622922,0.986538908933511
"3201",1,417,"MF","SIO",0.2645,-0.800062163002493,0.783841287070785,-0.559811732018824,0.353719150054682,0.986538908933511
"3202",2,418,"MF","SIO",0.0412499999999998,-0.846432116725567,0.587368793722613,-0.578430200724299,0.180428986181547,1.09163301582462
"3203",3,419,"MF","SIO",0.0412499999999998,-0.746709348857182,0.293322922530239,-0.736687184720847,0.088463829434804,1.09163301582462
"3204",4,420,"MF","SIO",0.0412499999999998,-0.750606899300083,0.0242006881536054,-0.882310207810106,0.0440056067616111,1.09163301582462
"3205",5,421,"MF","SIO",-0.18675,-0.470415454162248,-0.0767564607278505,-0.821135239206399,0.0266012335384375,1.09163301582462
"3206",6,422,"MF","SIO",-0.18675,0.106251297116387,-0.273683501302966,-0.3895857324259,-0.0077854689259391,1.09163301582462
"3207",7,423,"MF","SIO",-0.376,-0.0337869528945322,-0.381307141359591,-0.291838771722151,0.0311753404447795,1.09163301582462
"3208",8,424,"MF","SIO",-0.376,-0.473414800844359,-0.293405234766551,-0.291173826411239,0.0607966894240812,1.09163301582462
"3209",9,425,"MF","SIO",-0.444,0.324131533104835,-0.26863311650274,-0.1063190299783,0.0902810562386843,1.09163301582462
"3210",10,426,"MF","SIO",-0.444,1.58458717075657,-0.546176879267779,-0.00125767085454074,0.118015088066463,1.09163301582462
"3211",11,427,"MF","SIO",-0.48225,1.12140170547896,-0.629053641509475,-0.113633428398307,0.293601056849028,1.09163301582462
"3212",12,428,"MF","SIO",-0.48225,0.543975171829483,-0.279491423473884,-0.19808148288386,0.576308077915927,1.09163301582462
"3213",13,429,"MF","SIO",-0.4885,0.778229285648831,0.0086707692818939,0.140375680369259,0.869684301701136,1.09163301582462
"3214",14,430,"MF","SIO",-0.4885,0.384721721291792,0.298398573065586,0.309936734651274,1.11885309660353,1.09163301582462
"3215",15,431,"MF","SIO",-0.37075,0.0616847021767165,0.712151138251476,0.659697968189854,1.36068803337642,1.09163301582462
"3216",16,432,"MF","SIO",-0.37075,0.0934116863795799,1.22881786369547,1.04270646727393,1.58034038824403,1.09163301582462
"3217",17,433,"MF","SIO",-0.37075,-0.0665474491104976,1.60981870682345,0.682971054071705,1.75539963603258,1.09163301582462
"3218",18,434,"MF","SIO",-0.12825,-0.45341390525186,1.99680424798055,0.619136304224359,1.88490056105594,1.09163301582462
"3219",19,435,"MF","SIO",-0.12825,-1.02730330468754,2.53038975756856,0.260065836333034,1.98477790559588,1.09163301582462
"3220",20,436,"MF","SIO",0.183,-1.31124889021628,2.76760619578913,-0.0338399910891232,2.03993982353396,1.09163301582462
"3221",21,437,"MF","SIO",0.183,-1.29617990656405,2.55445481213488,0.337864437709488,2.0401473735264,1.09163301582462
"3222",22,438,"MF","SIO",0.51925,-1.25787464842273,2.18145883733199,0.172293055292933,1.97771230103323,1.09163301582462
"3223",23,439,"MF","SIO",0.51925,-1.31161964529338,1.88299387673017,-0.000592725543631507,1.87134565185099,1.09163301582462
"3224",24,440,"MF","SIO",0.7185,-1.27854224732816,1.55216859682741,0.125081938218332,1.72179685039518,1.09163301582462
"3225",25,441,"MF","SIO",0.7185,-1.21488421001228,1.22186096166145,-0.140231240834702,1.52300744130606,1.09163301582462
"3226",26,442,"MF","SIO",0.826,-1.21327917481451,1.03689071377769,-0.422832997971392,1.27779170555197,1.09163301582462
"3227",1,443,"MF","SIO",0.826,-1.19238442437327,1.02850708459394,-0.369637373098604,0.995454774398507,1.09163301582462
"3228",2,444,"MF","SIO",0.826,-1.11898062099954,0.845834769946064,-0.217364896900245,0.711914036158597,1.09163301582462
"3229",3,445,"MF","SIO",0.97075,-0.980404258560519,0.527079891244914,-0.613007356891613,0.499101258403237,0.773336507958892
"3230",4,446,"MF","SIO",0.97075,-0.703936378678787,0.229183082768003,-0.440121576055049,0.272403403207574,0.773336507958892
"3231",5,447,"MF","SIO",1.0195,-0.283715170604317,0.00605718233003746,0.073881149278274,0.0657189429170566,0.773336507958892
"3232",6,448,"MF","SIO",1.0195,-0.37138008155228,-0.246676567782932,-0.531884028960609,-0.171100153358893,0.773336507958892
"3233",7,449,"MF","SIO",1.05575,-0.842591916347353,-0.362292453531967,-0.870341192213729,-0.281445388170851,0.773336507958892
"3234",8,450,"MF","SIO",1.05575,-0.80387384689229,-0.294238556097325,-0.275215138949403,-0.23916995524116,0.773336507958892
